"Network ID","Event Id","Created Local Date Time","No Injuries","Injury Type"
"WC",147566,"Nov 28 2018  6:47AM           ",0,"None"
"WC",147567,"Nov 28 2018  6:51AM           ",0,"None"
"WC",147568,"Nov 28 2018  7:05AM           ",0,"None"
"WC",147571,"Nov 28 2018  7:09AM           ",0,"None"
"WC",147572,"Nov 28 2018  7:11AM           ",0,"None"
"WC",147574,"Nov 28 2018  7:23AM           ",0,"None"
"WC",147575,"Nov 28 2018  7:33AM           ",0,"None"
"WC",147576,"Nov 28 2018  7:33AM           ",0,"None"
"WC",147577,"Nov 28 2018  7:39AM           ",0,"None"
"WC",147578,"Nov 28 2018  7:43AM           ",0,"None"
"WC",147580,"Nov 28 2018  7:56AM           ",0,"None"
"WC",147581,"Nov 28 2018  8:10AM           ",0,"None"
"WC",147582,"Nov 28 2018  8:18AM           ",0,"None"
"WC",147583,"Nov 28 2018  8:23AM           ",0,"None"
"WC",147584,"Nov 28 2018  8:33AM           ",0,"None"
"WC",147585,"Nov 28 2018  8:45AM           ",0,"None"
"WC",147587,"Nov 28 2018  8:51AM           ",0,"None"
"WC",147588,"Nov 28 2018  8:59AM           ",0,"None"
"WC",147589,"Nov 28 2018  9:00AM           ",0,"None"
"WC",147590,"Nov 28 2018  9:05AM           ",0,"None"
"WC",147591,"Nov 28 2018  9:12AM           ",0,"None"
"WC",147592,"Nov 28 2018  9:14AM           ",0,"None"
"WC",147594,"Nov 28 2018  9:30AM           ",0,"None"
"WC",147595,"Nov 28 2018  9:31AM           ",0,"None"
"WC",147596,"Nov 28 2018  9:35AM           ",0,"None"
"WC",147597,"Nov 28 2018  9:41AM           ",0,"None"
"WC",147598,"Nov 28 2018  9:44AM           ",0,"None"
"WC",147599,"Nov 28 2018  9:48AM           ",0,"None"
"WC",147600,"Nov 28 2018  9:57AM           ",0,"None"
"WC",147601,"Nov 28 2018 10:11AM           ",0,"None"
"WC",147602,"Nov 28 2018 10:17AM           ",0,"None"
"WC",147603,"Nov 28 2018 10:18AM           ",0,"None"
"WC",147604,"Nov 28 2018 10:26AM           ",0,"None"
"WC",147605,"Nov 28 2018 10:34AM           ",0,"None"
"WC",147606,"Nov 28 2018 10:42AM           ",0,"None"
"WC",147607,"Nov 28 2018 10:46AM           ",0,"None"
"WC",147608,"Nov 28 2018 10:46AM           ",0,"None"
"WC",147609,"Nov 28 2018 10:47AM           ",0,"None"
"WC",147610,"Nov 28 2018 10:47AM           ",0,"None"
"WC",147611,"Nov 28 2018 11:00AM           ",0,"None"
"WC",147612,"Nov 28 2018 11:08AM           ",0,"None"
"WC",147614,"Nov 28 2018 11:18AM           ",0,"None"
"WC",147615,"Nov 28 2018 11:23AM           ",0,"None"
"WC",147619,"Nov 28 2018 11:31AM           ",0,"None"
"WC",147620,"Nov 28 2018 11:39AM           ",0,"None"
"WC",147621,"Nov 28 2018 11:41AM           ",0,"None"
"WC",147623,"Nov 28 2018 11:58AM           ",0,"None"
"WC",147624,"Nov 28 2018 12:07PM           ",0,"None"
"WC",147625,"Nov 28 2018 12:18PM           ",0,"None"
"WC",147627,"Nov 28 2018  1:40PM           ",0,"None"
"WC",147628,"Nov 28 2018  1:44PM           ",0,"None"
"WC",147629,"Nov 28 2018  1:42PM           ",0,"None"
"WC",147630,"Nov 28 2018  1:11PM           ",0,"None"
"WC",147632,"Nov 28 2018  2:12PM           ",0,"None"
"WC",147633,"Nov 28 2018  2:22PM           ",0,"None"
"WC",147636,"Nov 28 2018  2:48PM           ",0,"None"
"WC",147637,"Nov 28 2018  3:09PM           ",0,"None"
"WC",147638,"Nov 28 2018  3:31PM           ",0,"None"
"WC",147640,"Nov 28 2018  3:32PM           ",0,"None"
"WC",147642,"Nov 28 2018  3:38PM           ",0,"None"
"WC",147643,"Nov 28 2018  3:42PM           ",0,"None"
"WC",147645,"Nov 28 2018  3:56PM           ",0,"None"
"WC",147649,"Nov 28 2018  4:15PM           ",0,"None"
"WC",147650,"Nov 28 2018  4:11PM           ",0,"None"
"WC",147653,"Nov 28 2018  4:38PM           ",0,"None"
"WC",147655,"Nov 28 2018  4:47PM           ",0,"None"
"WC",147656,"Nov 28 2018  5:02PM           ",1,"Light"
"WC",147657,"Nov 28 2018  5:16PM           ",0,"None"
"WC",147659,"Nov 28 2018  5:59PM           ",0,"None"
"WC",147667,"Nov 28 2018  8:31PM           ",0,"None"
"WC",147671,"Nov 29 2018  2:00AM           ",0,"None"
"WC",147672,"Nov 29 2018  2:49AM           ",0,"None"
"WC",147673,"Nov 29 2018  5:53AM           ",0,"None"
"WC",147674,"Nov 29 2018  6:03AM           ",0,"None"
"WC",147675,"Nov 29 2018  6:18AM           ",0,"None"
"WC",147676,"Nov 29 2018  7:02AM           ",0,"None"
"WC",147677,"Nov 29 2018  7:05AM           ",0,"None"
"WC",147678,"Nov 29 2018  7:11AM           ",0,"None"
"WC",147679,"Nov 29 2018  7:27AM           ",0,"None"
"WC",147681,"Nov 29 2018  7:37AM           ",0,"None"
"WC",147682,"Nov 29 2018  7:44AM           ",0,"None"
"WC",147683,"Nov 29 2018  7:49AM           ",0,"None"
"WC",147684,"Nov 29 2018  7:55AM           ",0,"None"
"WC",147685,"Nov 29 2018  8:06AM           ",0,"None"
"WC",147687,"Nov 29 2018  8:34AM           ",0,"None"
"WC",147688,"Nov 29 2018  8:50AM           ",0,"None"
"WC",147689,"Nov 29 2018  8:51AM           ",0,"None"
"WC",147690,"Nov 29 2018  8:52AM           ",0,"None"
"WC",147691,"Nov 29 2018  8:57AM           ",0,"None"
"WC",147692,"Nov 29 2018  9:00AM           ",0,"None"
"WC",147693,"Nov 29 2018  9:00AM           ",0,"None"
"WC",147694,"Nov 29 2018  9:13AM           ",0,"None"
"WC",147696,"Nov 29 2018  9:18AM           ",0,"None"
"WC",147697,"Nov 29 2018  9:31AM           ",0,"None"
"WC",147698,"Nov 29 2018  9:42AM           ",0,"None"
"WC",147700,"Nov 29 2018  9:50AM           ",0,"None"
"WC",147701,"Nov 29 2018  9:54AM           ",0,"None"
"WC",147703,"Nov 29 2018 10:04AM           ",0,"None"
"WC",147705,"Nov 29 2018 10:16AM           ",0,"None"
"WC",147707,"Nov 29 2018 10:19AM           ",0,"None"
"WC",147712,"Nov 29 2018 11:03AM           ",0,"None"
"WC",147713,"Nov 29 2018 11:08AM           ",0,"None"
"WC",147715,"Nov 29 2018 11:05AM           ",0,"None"
"WC",147717,"Nov 29 2018 11:21AM           ",0,"None"
"WC",147718,"Nov 29 2018 11:23AM           ",0,"None"
"WC",147719,"Nov 29 2018 11:29AM           ",0,"None"
"WC",147722,"Nov 29 2018 11:47AM           ",0,"None"
"WC",147723,"Nov 29 2018 12:00PM           ",0,"None"
"WC",147725,"Nov 29 2018 12:17PM           ",0,"None"
"WC",147726,"Nov 29 2018 12:21PM           ",0,"None"
"WC",147727,"Nov 29 2018 12:46PM           ",0,"None"
"WC",147728,"Nov 29 2018 12:48PM           ",0,"None"
"WC",147731,"Nov 29 2018  1:22PM           ",0,"None"
"WC",147732,"Nov 29 2018  1:26PM           ",0,"None"
"WC",147733,"Nov 29 2018  1:28PM           ",0,"None"
"WC",147735,"Nov 29 2018  1:35PM           ",0,"None"
"WC",147736,"Nov 29 2018  1:37PM           ",0,"None"
"WC",147737,"Nov 29 2018  1:40PM           ",0,"None"
"WC",147738,"Nov 29 2018  1:43PM           ",0,"None"
"WC",147739,"Nov 29 2018  2:04PM           ",0,"None"
"WC",147742,"Nov 29 2018  2:51PM           ",0,"None"
"WC",147743,"Nov 29 2018  2:57PM           ",0,"None"
"WC",147744,"Nov 29 2018  3:15PM           ",0,"None"
"WC",147745,"Nov 29 2018  3:26PM           ",0,"None"
"WC",147746,"Nov 29 2018  3:29PM           ",0,"None"
"WC",147747,"Nov 29 2018  3:36PM           ",0,"None"
"WC",147748,"Nov 29 2018  3:43PM           ",0,"None"
"WC",147750,"Nov 29 2018  3:48PM           ",0,"None"
"WC",147751,"Nov 29 2018  3:50PM           ",0,"None"
"WC",147752,"Nov 29 2018  3:59PM           ",0,"None"
"WC",147753,"Nov 29 2018  4:00PM           ",0,"None"
"WC",147754,"Nov 29 2018  4:39PM           ",1,"Light"
"WC",147755,"Nov 29 2018  5:10PM           ",0,"None"
"WC",147756,"Nov 29 2018  5:11PM           ",0,"None"
"WC",147757,"Nov 29 2018  5:16PM           ",0,"None"
"WC",147758,"Nov 29 2018  5:48PM           ",0,"None"
"WC",147760,"Nov 29 2018  6:10PM           ",0,"None"
"WC",147763,"Nov 29 2018  6:53PM           ",0,"None"
"WC",147765,"Nov 29 2018  7:33PM           ",0,"None"
"WC",147766,"Nov 29 2018  7:42PM           ",0,"None"
"WC",147767,"Nov 29 2018  8:26PM           ",1,"Light"
"WC",147768,"Nov 29 2018  9:10PM           ",0,"None"
"WC",147771,"Nov 29 2018  9:57PM           ",0,"None"
"WC",147772,"Nov 29 2018 10:00PM           ",0,"None"
"WC",147773,"Nov 29 2018 10:26PM           ",1,"Severe"
"WC",147781,"Nov 29 2018 11:52PM           ",0,"None"
"WC",147783,"Nov 30 2018 12:27AM           ",0,"None"
"WC",147786,"Nov 30 2018  3:17AM           ",0,"None"
"WC",147787,"Nov 30 2018  5:17AM           ",0,"None"
"WC",147789,"Nov 30 2018  5:41AM           ",0,"None"
"WC",147790,"Nov 30 2018  5:46AM           ",0,"None"
"WC",147791,"Nov 30 2018  6:03AM           ",0,"None"
"WC",147792,"Nov 30 2018  6:21AM           ",0,"None"
"WC",147793,"Nov 30 2018  6:25AM           ",0,"None"
"WC",147794,"Nov 30 2018  6:39AM           ",0,"None"
"WC",147795,"Nov 30 2018  6:50AM           ",0,"None"
"WC",147796,"Nov 30 2018  6:51AM           ",0,"None"
"WC",147797,"Nov 30 2018  6:54AM           ",0,"None"
"WC",147799,"Nov 30 2018  6:57AM           ",0,"None"
"WC",147800,"Nov 30 2018  7:03AM           ",0,"None"
"WC",147801,"Nov 30 2018  7:26AM           ",0,"None"
"WC",147802,"Nov 30 2018  7:37AM           ",0,"None"
"WC",147803,"Nov 30 2018  7:39AM           ",0,"None"
"WC",147804,"Nov 30 2018  7:44AM           ",0,"None"
"WC",147805,"Nov 30 2018  7:48AM           ",0,"None"
"WC",147806,"Nov 30 2018  7:51AM           ",0,"None"
"WC",147807,"Nov 30 2018  7:57AM           ",0,"None"
"WC",147808,"Nov 30 2018  8:05AM           ",0,"None"
"WC",147810,"Nov 30 2018  8:24AM           ",0,"None"
"WC",147811,"Nov 30 2018  8:29AM           ",0,"None"
"WC",147812,"Nov 30 2018  8:31AM           ",0,"None"
"WC",147813,"Nov 30 2018  8:59AM           ",0,"None"
"WC",147814,"Nov 30 2018  9:00AM           ",0,"None"
"WC",147815,"Nov 30 2018  9:03AM           ",0,"None"
"WC",147816,"Nov 30 2018  9:21AM           ",0,"None"
"WC",147817,"Nov 30 2018  9:25AM           ",0,"None"
"WC",147818,"Nov 30 2018  9:28AM           ",0,"None"
"WC",147819,"Nov 30 2018  9:33AM           ",0,"None"
"WC",147820,"Nov 30 2018 10:07AM           ",0,"None"
"WC",147821,"Nov 30 2018 10:13AM           ",0,"None"
"WC",147822,"Nov 30 2018 10:28AM           ",0,"None"
"WC",147823,"Nov 30 2018 10:33AM           ",0,"None"
"WC",147824,"Nov 30 2018 10:38AM           ",0,"None"
"WC",147825,"Nov 30 2018 10:44AM           ",0,"None"
"WC",147826,"Nov 30 2018 10:55AM           ",0,"None"
"WC",147827,"Nov 30 2018 10:57AM           ",0,"None"
"WC",147828,"Nov 30 2018 10:31AM           ",0,"None"
"WC",147829,"Nov 30 2018 11:17AM           ",0,"None"
"WC",147830,"Nov 30 2018 11:22AM           ",0,"None"
"WC",147831,"Nov 30 2018 11:25AM           ",0,"None"
"WC",147832,"Nov 30 2018 11:27AM           ",0,"None"
"WC",147833,"Nov 30 2018 11:38AM           ",0,"None"
"WC",147834,"Nov 30 2018 11:57AM           ",0,"None"
"WC",147835,"Nov 30 2018 12:09PM           ",0,"None"
"WC",147836,"Nov 30 2018 12:34PM           ",0,"None"
"WC",147837,"Nov 30 2018 12:56PM           ",0,"None"
"WC",147839,"Nov 30 2018  1:14PM           ",0,"None"
"WC",147840,"Nov 30 2018  1:19PM           ",0,"None"
"WC",147841,"Nov 30 2018  1:18PM           ",0,"None"
"WC",147842,"Nov 30 2018  1:25PM           ",0,"None"
"WC",147843,"Nov 30 2018  1:27PM           ",0,"None"
"WC",147845,"Nov 30 2018  1:31PM           ",0,"None"
"WC",147846,"Nov 30 2018  1:34PM           ",0,"None"
"WC",147849,"Nov 30 2018  1:41PM           ",0,"None"
"WC",147850,"Nov 30 2018  1:49PM           ",0,"None"
"WC",147851,"Nov 30 2018  1:50PM           ",0,"None"
"WC",147852,"Nov 30 2018  1:59PM           ",0,"None"
"WC",147853,"Nov 30 2018  2:02PM           ",0,"None"
"WC",147854,"Nov 30 2018  2:15PM           ",0,"None"
"WC",147855,"Nov 30 2018  2:19PM           ",0,"None"
"WC",147856,"Nov 30 2018  2:21PM           ",0,"None"
"WC",147857,"Nov 30 2018  2:23PM           ",0,"None"
"WC",147858,"Nov 30 2018  2:43PM           ",0,"None"
"WC",147859,"Nov 30 2018  2:50PM           ",3,"Light"
"WC",147861,"Nov 30 2018  2:51PM           ",0,"None"
"WC",147863,"Nov 30 2018  3:04PM           ",1,"Light"
"WC",147864,"Nov 30 2018  3:10PM           ",0,"None"
"WC",147865,"Nov 30 2018  3:19PM           ",0,"None"
"WC",147866,"Nov 30 2018  3:22PM           ",0,"None"
"WC",147867,"Nov 30 2018  3:39PM           ",0,"None"
"WC",147868,"Nov 30 2018  3:39PM           ",0,"None"
"WC",147869,"Nov 30 2018  3:45PM           ",0,"None"
"WC",147870,"Nov 30 2018  4:02PM           ",0,"None"
"WC",147871,"Nov 30 2018  4:04PM           ",0,"None"
"WC",147872,"Nov 30 2018  4:13PM           ",0,"None"
"WC",147873,"Nov 30 2018  4:16PM           ",0,"None"
"WC",147875,"Nov 30 2018  4:43PM           ",0,"None"
"WC",147876,"Nov 30 2018  4:45PM           ",0,"None"
"WC",147878,"Nov 30 2018  5:03PM           ",0,"None"
"WC",147879,"Nov 30 2018  5:05PM           ",0,"None"
"WC",147880,"Nov 30 2018  5:16PM           ",0,"None"
"WC",147881,"Nov 30 2018  5:25PM           ",0,"None"
"WC",147882,"Nov 30 2018  5:35PM           ",0,"None"
"WC",147884,"Nov 30 2018  5:57PM           ",0,"None"
"WC",147885,"Nov 30 2018  6:24PM           ",0,"None"
"WC",147886,"Nov 30 2018  6:28PM           ",0,"None"
"WC",147887,"Nov 30 2018  6:29PM           ",0,"None"
"WC",147888,"Nov 30 2018  6:40PM           ",0,"None"
"WC",147889,"Nov 30 2018  6:48PM           ",0,"None"
"WC",147890,"Nov 30 2018  6:55PM           ",0,"None"
"WC",147891,"Nov 30 2018  7:34PM           ",0,"None"
"WC",147892,"Nov 30 2018  7:46PM           ",0,"None"
"WC",147893,"Nov 30 2018  7:55PM           ",0,"None"
"WC",147895,"Nov 30 2018  7:55PM           ",0,"None"
"WC",147896,"Nov 30 2018  8:02PM           ",0,"None"
"WC",147897,"Nov 30 2018  8:33PM           ",0,"None"
"WC",147899,"Nov 30 2018 10:25PM           ",0,"None"
"WC",147901,"Nov 30 2018 10:50PM           ",0,"None"
"WC",147903,"Nov 30 2018 11:17PM           ",1,"Light"
"WC",147904,"Nov 30 2018 11:34PM           ",0,"None"
"WC",147905,"Dec  1 2018  1:21AM           ",0,"None"
"WC",147909,"Dec  1 2018  4:02AM           ",0,"None"
"WC",147910,"Dec  1 2018  4:05AM           ",0,"None"
"WC",147911,"Dec  1 2018  4:13AM           ",0,"None"
"WC",147913,"Dec  1 2018  5:38AM           ",0,"None"
"WC",147914,"Dec  1 2018  5:44AM           ",0,"None"
"WC",147915,"Dec  1 2018  5:56AM           ",0,"None"
"WC",147916,"Dec  1 2018  6:18AM           ",0,"None"
"WC",147917,"Dec  1 2018  6:21AM           ",0,"None"
"WC",147918,"Dec  1 2018  6:32AM           ",0,"None"
"WC",147919,"Dec  1 2018  6:51AM           ",0,"None"
"WC",147920,"Dec  1 2018  6:57AM           ",0,"None"
"WC",147921,"Dec  1 2018  6:57AM           ",0,"None"
"WC",147922,"Dec  1 2018  7:03AM           ",0,"None"
"WC",147923,"Dec  1 2018  7:03AM           ",0,"None"
"WC",147924,"Dec  1 2018  7:06AM           ",0,"None"
"WC",147925,"Dec  1 2018  7:09AM           ",0,"None"
"WC",147926,"Dec  1 2018  7:13AM           ",0,"None"
"WC",147928,"Dec  1 2018  7:21AM           ",0,"None"
"WC",147929,"Dec  1 2018  7:23AM           ",0,"None"
"WC",147930,"Dec  1 2018  7:25AM           ",0,"None"
"WC",147931,"Dec  1 2018  7:38AM           ",0,"None"
"WC",147932,"Dec  1 2018  7:28AM           ",0,"None"
"WC",147933,"Dec  1 2018  7:45AM           ",0,"None"
"WC",147934,"Dec  1 2018  7:49AM           ",0,"None"
"WC",147935,"Dec  1 2018  7:59AM           ",0,"None"
"WC",147936,"Dec  1 2018  8:20AM           ",0,"None"
"WC",147937,"Dec  1 2018  8:28AM           ",0,"None"
"WC",147940,"Dec  1 2018  8:59AM           ",0,"None"
"WC",147941,"Dec  1 2018  9:04AM           ",0,"None"
"WC",147942,"Dec  1 2018  8:56AM           ",0,"None"
"WC",147943,"Dec  1 2018  9:09AM           ",0,"None"
"WC",147944,"Dec  1 2018  9:37AM           ",0,"None"
"WC",147945,"Dec  1 2018  9:50AM           ",0,"None"
"WC",147946,"Dec  1 2018  9:59AM           ",0,"None"
"WC",147949,"Dec  1 2018 10:09AM           ",0,"None"
"WC",147950,"Dec  1 2018 10:13AM           ",0,"None"
"WC",147951,"Dec  1 2018 10:17AM           ",0,"None"
"WC",147952,"Dec  1 2018 10:25AM           ",0,"None"
"WC",147954,"Dec  1 2018 10:29AM           ",0,"None"
"WC",147956,"Dec  1 2018 11:02AM           ",0,"None"
"WC",147957,"Dec  1 2018 11:20AM           ",0,"None"
"WC",147958,"Dec  1 2018 11:28AM           ",0,"None"
"WC",147961,"Dec  1 2018 11:37AM           ",0,"None"
"WC",147962,"Dec  1 2018 11:54AM           ",0,"None"
"WC",147963,"Dec  1 2018 12:09PM           ",0,"None"
"WC",147964,"Dec  1 2018 12:25PM           ",0,"None"
"WC",147969,"Dec  1 2018 12:47PM           ",0,"None"
"WC",147972,"Dec  1 2018  1:33PM           ",0,"None"
"WC",147973,"Dec  1 2018  1:47PM           ",0,"None"
"WC",147974,"Dec  1 2018  2:00PM           ",0,"None"
"WC",147975,"Dec  1 2018  2:06PM           ",0,"None"
"WC",147976,"Dec  1 2018  2:07PM           ",0,"None"
"WC",147978,"Dec  1 2018  2:40PM           ",0,"None"
"WC",147979,"Dec  1 2018  2:49PM           ",0,"None"
"WC",147980,"Dec  1 2018  3:56PM           ",0,"None"
"WC",147981,"Dec  1 2018  4:05PM           ",0,"None"
"WC",147982,"Dec  1 2018  4:20PM           ",0,"None"
"WC",147983,"Dec  1 2018  4:37PM           ",0,"None"
"WC",147984,"Dec  1 2018  4:43PM           ",0,"None"
"WC",147985,"Dec  1 2018  4:56PM           ",0,"None"
"WC",147986,"Dec  1 2018  4:57PM           ",0,"None"
"WC",147987,"Dec  1 2018  5:09PM           ",0,"None"
"WC",147988,"Dec  1 2018  5:13PM           ",0,"None"
"WC",147989,"Dec  1 2018  5:13PM           ",0,"None"
"WC",147990,"Dec  1 2018  5:22PM           ",0,"None"
"WC",147991,"Dec  1 2018  5:58PM           ",0,"None"
"WC",147992,"Dec  1 2018  6:09PM           ",0,"None"
"WC",147994,"Dec  1 2018  7:01PM           ",0,"None"
"WC",147995,"Dec  1 2018  7:05PM           ",0,"None"
"WC",147996,"Dec  1 2018  7:13PM           ",0,"None"
"WC",147997,"Dec  1 2018  8:07PM           ",0,"None"
"WC",147998,"Dec  1 2018  8:09PM           ",0,"None"
"WC",147999,"Dec  1 2018  8:21PM           ",0,"None"
"WC",148000,"Dec  1 2018  8:42PM           ",0,"None"
"WC",148001,"Dec  1 2018  9:34PM           ",0,"None"
"WC",148002,"Dec  1 2018  9:51PM           ",0,"None"
"WC",148003,"Dec  1 2018  9:51PM           ",0,"None"
"WC",148004,"Dec  1 2018  9:55PM           ",0,"None"
"WC",148005,"Dec  1 2018 10:21PM           ",0,"None"
"WC",148006,"Dec  1 2018 10:22PM           ",0,"None"
"WC",148007,"Dec  1 2018 10:27PM           ",0,"None"
"WC",148008,"Dec  1 2018 10:29PM           ",0,"None"
"WC",148012,"Dec  1 2018 11:04PM           ",0,"None"
"WC",148013,"Dec  1 2018 11:18PM           ",0,"None"
"WC",148014,"Dec  1 2018 11:22PM           ",0,"None"
"WC",148015,"Dec  1 2018 11:41PM           ",0,"None"
"WC",148016,"Dec  2 2018 12:02AM           ",0,"None"
"WC",148017,"Dec  2 2018 12:02AM           ",0,"None"
"WC",148018,"Dec  2 2018 12:27AM           ",0,"None"
"WC",148022,"Dec  2 2018  1:03AM           ",0,"None"
"WC",148023,"Dec  2 2018  1:15AM           ",0,"None"
"WC",148024,"Dec  2 2018  1:25AM           ",0,"None"
"WC",148026,"Dec  2 2018  2:28AM           ",0,"None"
"WC",148027,"Dec  2 2018  2:34AM           ",0,"None"
"WC",148028,"Dec  2 2018  3:55AM           ",0,"None"
"WC",148029,"Dec  2 2018  5:15AM           ",0,"None"
"WC",148030,"Dec  2 2018  5:24AM           ",0,"None"
"WC",148031,"Dec  2 2018  5:34AM           ",0,"None"
"WC",148032,"Dec  2 2018  5:38AM           ",0,"None"
"WC",148033,"Dec  2 2018  6:08AM           ",0,"None"
"WC",148035,"Dec  2 2018  6:59AM           ",0,"None"
"WC",148036,"Dec  2 2018  7:32AM           ",0,"None"
"WC",148037,"Dec  2 2018  7:34AM           ",0,"None"
"WC",148038,"Dec  2 2018  7:55AM           ",1,"Fatality"
"WC",148039,"Dec  2 2018  8:03AM           ",4,"Light"
"WC",148041,"Dec  2 2018  8:15AM           ",0,"None"
"WC",148042,"Dec  2 2018  8:37AM           ",0,"None"
"WC",148043,"Dec  2 2018  8:42AM           ",0,"None"
"WC",148045,"Dec  2 2018  9:27AM           ",0,"None"
"WC",148046,"Dec  2 2018  9:53AM           ",0,"None"
"WC",148047,"Dec  2 2018 10:07AM           ",0,"None"
"WC",148048,"Dec  2 2018 10:42AM           ",0,"None"
"WC",148049,"Dec  2 2018 11:05AM           ",0,"None"
"WC",148050,"Dec  2 2018 11:59AM           ",0,"None"
"WC",148051,"Dec  2 2018 12:56PM           ",0,"None"
"WC",148054,"Dec  2 2018  1:25PM           ",0,"None"
"WC",148056,"Dec  2 2018  1:44PM           ",0,"None"
"WC",148057,"Dec  2 2018  2:05PM           ",0,"None"
"WC",148058,"Dec  2 2018  2:05PM           ",0,"None"
"WC",148059,"Dec  2 2018  2:16PM           ",0,"None"
"WC",148061,"Dec  2 2018  2:31PM           ",0,"None"
"WC",148062,"Dec  2 2018  2:39PM           ",0,"None"
"WC",148063,"Dec  2 2018  2:59PM           ",0,"None"
"WC",148066,"Dec  2 2018  3:56PM           ",0,"None"
"WC",148070,"Dec  2 2018  4:11PM           ",0,"None"
"WC",148071,"Dec  2 2018  4:29PM           ",0,"None"
"WC",148072,"Dec  2 2018  4:32PM           ",0,"None"
"WC",148073,"Dec  2 2018  4:37PM           ",0,"None"
"WC",148074,"Dec  2 2018  4:44PM           ",0,"None"
"WC",148078,"Dec  2 2018  5:31PM           ",0,"None"
"WC",148080,"Dec  2 2018  5:40PM           ",0,"None"
"WC",148081,"Dec  2 2018  5:59PM           ",0,"None"
"WC",148085,"Dec  2 2018  6:24PM           ",0,"None"
"WC",148087,"Dec  2 2018  6:56PM           ",0,"None"
"WC",148091,"Dec  2 2018  7:25PM           ",0,"None"
"WC",148092,"Dec  2 2018  7:28PM           ",0,"None"
"WC",148093,"Dec  2 2018  7:34PM           ",0,"None"
"WC",148096,"Dec  2 2018  8:50PM           ",1,"Fatality"
"WC",148097,"Dec  2 2018  9:24PM           ",0,"None"
"WC",148098,"Dec  2 2018  9:40PM           ",0,"None"
"WC",148099,"Dec  2 2018  9:51PM           ",0,"None"
"WC",148103,"Dec  2 2018 11:40PM           ",0,"None"
"WC",148104,"Dec  2 2018 11:59PM           ",0,"None"
"WC",148105,"Dec  3 2018 12:10AM           ",0,"None"
"WC",148107,"Dec  3 2018  1:18AM           ",0,"None"
"WC",148108,"Dec  3 2018  5:12AM           ",4,"Light"
"WC",148109,"Dec  3 2018  5:21AM           ",1,"Fatality"
"WC",148112,"Dec  3 2018  5:27AM           ",0,"None"
"WC",148113,"Dec  3 2018  5:27AM           ",0,"None"
"WC",148114,"Dec  3 2018  5:29AM           ",0,"None"
"WC",148115,"Dec  3 2018  5:30AM           ",0,"None"
"WC",148116,"Dec  3 2018  5:33AM           ",0,"None"
"WC",148118,"Dec  3 2018  5:43AM           ",0,"None"
"WC",148119,"Dec  3 2018  5:46AM           ",0,"None"
"WC",148120,"Dec  3 2018  5:48AM           ",0,"None"
"WC",148122,"Dec  3 2018  5:51AM           ",0,"None"
"WC",148123,"Dec  3 2018  5:54AM           ",0,"None"
"WC",148125,"Dec  3 2018  6:06AM           ",0,"None"
"WC",148126,"Dec  3 2018  6:11AM           ",0,"None"
"WC",148127,"Dec  3 2018  6:18AM           ",0,"None"
"WC",148128,"Dec  3 2018  6:18AM           ",0,"None"
"WC",148129,"Dec  3 2018  6:29AM           ",0,"None"
"WC",148130,"Dec  3 2018  6:50AM           ",0,"None"
"WC",148131,"Dec  3 2018  6:50AM           ",0,"None"
"WC",148132,"Dec  3 2018  6:56AM           ",0,"None"
"WC",148134,"Dec  3 2018  7:03AM           ",0,"None"
"WC",148135,"Dec  3 2018  7:04AM           ",0,"None"
"WC",148137,"Dec  3 2018  7:13AM           ",0,"None"
"WC",148138,"Dec  3 2018  7:13AM           ",0,"None"
"WC",148139,"Dec  3 2018  7:14AM           ",0,"None"
"WC",148140,"Dec  3 2018  7:25AM           ",0,"None"
"WC",148141,"Dec  3 2018  7:27AM           ",0,"None"
"WC",148142,"Dec  3 2018  7:28AM           ",0,"None"
"WC",148144,"Dec  3 2018  7:30AM           ",0,"None"
"WC",148146,"Dec  3 2018  7:35AM           ",0,"None"
"WC",148147,"Dec  3 2018  7:38AM           ",0,"None"
"WC",148148,"Dec  3 2018  7:39AM           ",0,"None"
"WC",148149,"Dec  3 2018  7:43AM           ",0,"None"
"WC",148150,"Dec  3 2018  7:45AM           ",0,"None"
"WC",148151,"Dec  3 2018  7:46AM           ",0,"None"
"WC",148152,"Dec  3 2018  7:50AM           ",0,"None"
"WC",148153,"Dec  3 2018  7:58AM           ",0,"None"
"WC",148155,"Dec  3 2018  7:59AM           ",0,"None"
"WC",148156,"Dec  3 2018  7:59AM           ",0,"None"
"WC",148157,"Dec  3 2018  8:10AM           ",0,"None"
"WC",148158,"Dec  3 2018  8:13AM           ",0,"None"
"WC",148159,"Dec  3 2018  8:14AM           ",0,"None"
"WC",148160,"Dec  3 2018  8:19AM           ",0,"None"
"WC",148162,"Dec  3 2018  8:27AM           ",0,"None"
"WC",148164,"Dec  3 2018  8:33AM           ",0,"None"
"WC",148165,"Dec  3 2018  8:39AM           ",0,"None"
"WC",148168,"Dec  3 2018  8:47AM           ",0,"None"
"WC",148170,"Dec  3 2018  9:08AM           ",0,"None"
"WC",148171,"Dec  3 2018  9:08AM           ",0,"None"
"WC",148172,"Dec  3 2018  9:27AM           ",0,"None"
"WC",148173,"Dec  3 2018  9:41AM           ",0,"None"
"WC",148174,"Dec  3 2018  9:42AM           ",0,"None"
"WC",148175,"Dec  3 2018  9:44AM           ",0,"None"
